date,close,high,low,open,volume,log_return,trend_raw,trend_log,ret_run,ret_pers,trend_raw_visual,is_outlier
2020-11-22,1883.7823486328125,1892.681396484375,1869.533935546875,1878.052978515625,161904,5.742431640625,-2.692387768738265,-1.3062733405778002,1,0.04995837495787997,1856.8584709454299,0
2020-11-23,1856.520751953125,1899.78955078125,1852.5850830078125,1883.7117919921875,278349,-27.2615966796875,-3.1841988699776955,-1.4313152566984713,1,0.04995837495787997,1824.678763253348,1
2020-11-24,1825.8726806640625,1861.0037841796875,1820.911376953125,1856.866455078125,416637,-30.6480712890625,-4.222907366071483,-1.653054213526535,2,0.09966799462495582,1783.6436070033476,1
2020-11-25,1832.8704833984375,1839.7294921875,1823.242919921875,1826.4124755859375,184660,6.997802734375,-4.232344869742649,-1.6548595274532583,1,0.04995837495787997,1790.547034701011,0
2020-11-26,1828.160400390625,1841.4755859375,1811.44580078125,1832.166259765625,289638,-4.7100830078125,-4.0892522137864225,-1.6271309069575894,1,0.04995837495787997,1787.2678782527607,0
2020-11-27,1816.2906494140625,1836.1898193359375,1795.4140625,1829.2872314453125,144238,-11.8697509765625,-3.8673529832883093,-1.582550254066588,2,0.09966799462495582,1777.6171195811794,0
2020-11-28,1795.8651123046875,1819.963134765625,1794.859375,1816.060302734375,59925,-20.425537109375,-3.780098225299575,-1.5644610955180847,3,0.14888503362331795,1758.0641300516918,0
2020-11-29,1796.06982421875,1803.2481689453125,1789.0804443359375,1796.10302734375,82962,0.2047119140625,-4.919309504229336,-1.7782198042940986,1,0.04995837495787997,1746.8767291764566,0
2020-11-30,1785.12548828125,1801.1954345703125,1777.60498046875,1799.3466796875,180004,-10.9443359375,-5.914880830004701,-1.933675731418649,1,0.04995837495787997,1725.976679981203,0
2020-12-01,1822.29052734375,1832.2703857421875,1782.8433837890625,1788.251953125,179934,37.1650390625,-6.093726136630605,-1.959210750676808,1,0.04995837495787997,1761.353265977444,1
2020-12-02,1836.837158203125,1848.029052734375,1809.6400146484375,1820.7757568359375,195851,14.546630859375,-5.86173912564609,-1.925960926465856,2,0.09966799462495582,1778.219766946664,0
2020-12-03,1840.095947265625,1846.839599609375,1830.716064453125,1836.798583984375,105493,3.2587890625,-5.458706917440081,-1.865429130179372,3,0.14888503362331795,1785.5088780912242,0
2020-12-04,1845.008544921875,1849.8660888671875,1837.5968017578125,1840.1552734375,44390,4.91259765625,-4.8025395214109246,-1.7582956702438066,4,0.197375320224904,1796.9831497077657,0
2020-12-05,1846.2799072265625,1850.75390625,1842.5888671875,1844.736083984375,45304,1.2713623046875,-4.057422884604139,-1.6208570422132416,5,0.24491866240370913,1805.705678380521,0
2020-12-06,1836.2918701171875,1851.476318359375,1835.1243896484375,1847.31982421875,54545,-9.988037109375,-3.28393609756814,-1.4548722359402022,1,0.04995837495787997,1803.4525091415062,0
2020-12-07,1865.737548828125,1869.929931640625,1832.587890625,1836.3253173828125,115665,29.4456787109375,-2.350522424224618,-1.2091162812081597,1,0.04995837495787997,1842.2323245858788,1
2020-12-08,1870.91552734375,1882.055908203125,1864.82763671875,1865.6717529296875,121874,5.177978515625,-1.2589630815319757,-0.8149058945156564,2,0.09966799462495582,1858.3258965284303,0
2020-12-09,1851.6158447265625,1885.2393798828125,1851.5867919921875,1870.6485595703125,407622,-19.2996826171875,-0.5278815936325209,-0.4238821966635469,1,0.04995837495787997,1846.3370287902374,0
2020-12-10,1846.6470947265625,1856.992431640625,1836.5159912109375,1851.6163330078125,165650,-4.96875,0.2806225769501697,0.24734634792542626,2,0.09966799462495582,1849.4533204960642,0
2020-12-11,1852.37841796875,1860.0255126953125,1841.837890625,1846.9163818359375,84498,5.7313232421875,1.1177601290824382,0.7503589872633988,1,0.04995837495787997,1863.5560192595744,0
2020-12-12,1859.2850341796875,1862.3143310546875,1849.8778076171875,1853.500244140625,76606,6.9066162109375,2.1828223206943664,1.1577683254080406,2,0.09966799462495582,1881.1132573866312,0
2020-12-13,1851.984619140625,1870.5677490234375,1846.34130859375,1858.6004638671875,91477,-7.3004150390625,2.7499846723742962,1.3217517526071119,1,0.04995837495787997,1879.4844658643678,0
2020-12-14,1849.865234375,1858.1417236328125,1840.872802734375,1852.0267333984375,92872,-2.119384765625,2.8097744360901893,1.3375699842601008,2,0.09966799462495582,1877.962978735902,0
2020-12-15,1878.8865966796875,1880.478515625,1847.1231689453125,1849.8668212890625,101688,29.0213623046875,3.358567683858039,1.4721434905121706,1,0.04995837495787997,1912.472273518268,1
2020-12-16,1870.797607421875,1921.9776611328125,1870.2591552734375,1878.6041259765625,1527834,-8.0889892578125,3.648237047697358,1.5364880181840452,1,0.04995837495787997,1907.2799778988485,0
2020-12-17,1921.9815673828125,1933.9576416015625,1868.202392578125,1870.9293212890625,648576,51.1839599609375,4.417572618068648,1.6896478586890051,1,0.04995837495787997,1966.157293563499,1
2020-12-18,1914.59375,1933.4893798828125,1896.42578125,1921.5552978515625,174785,-7.3878173828125,4.599925748208429,1.7227533384047042,1,0.04995837495787997,1960.5930074820842,0
2020-12-19,1921.2337646484375,1927.8240966796875,1908.3297119140625,1916.3514404296875,161839,6.6400146484375,4.701829219043668,1.7407870389797964,1,0.04995837495787997,1968.252056838874,0
2020-12-20,1922.9371337890625,1930.60791015625,1902.455078125,1921.26904296875,301701,1.703369140625,4.467044778694803,1.698738210604543,2,0.09966799462495582,1967.6075815760105,0
2020-12-21,1921.31201171875,1935.1951904296875,1889.750732421875,1920.0079345703125,359322,-1.6251220703125,4.5886251578654225,1.720733310202561,1,0.04995837495787997,1967.1982632974043,0
2020-12-22,1879.27880859375,1924.374267578125,1877.3565673828125,1922.040283203125,175257,-42.033203125,4.190510364044882,1.6468320283826021,2,0.09966799462495582,1921.1839122341987,1
2020-12-23,1905.2989501953125,1913.0926513671875,1876.999755859375,1876.999755859375,68973,26.0201416015625,4.1517444123003076,1.6393353781577047,1,0.04995837495787997,1946.8163943183156,0
2020-12-24,1903.0172119140625,1915.458984375,1888.044189453125,1905.0081787109375,178241,-2.28173828125,4.059899902343761,1.6213467009582032,1,0.04995837495787997,1943.6162109375,0
2020-12-25,1913.4061279296875,1927.119140625,1890.3642578125,1902.5843505859375,197292,10.388916015625,4.049311541793924,1.6192519056360744,1,0.04995837495787997,1953.8992433476267,0
2020-12-26,1915.0194091796875,1942.0069580078125,1902.70947265625,1911.917236328125,707013,1.61328125,3.8031225218808355,1.5692662318057624,2,0.09966799462495582,1953.050634398496,0
2020-12-27,1907.6217041015625,1940.855712890625,1885.2147216796875,1913.3707275390625,407696,-7.397705078125,3.797796493186053,1.568156748592173,1,0.04995837495787997,1945.599669033423,0
2020-12-28,1909.92919921875,1946.9012451171875,1895.7359619140625,1905.75146484375,752585,2.3074951171875,3.8442085438204474,1.57778387675019,1,0.04995837495787997,1948.3712846569545,0
2020-12-29,1907.89990234375,1918.5614013671875,1896.712890625,1909.752685546875,75258,-2.029296875,3.4982316325481206,1.5036843489982532,1,0.04995837495787997,1942.8822186692312,0
2020-12-30,1905.8138427734375,1920.831298828125,1897.0506591796875,1907.890625,377390,-2.0860595703125,2.959362242275563,1.3760829623660433,2,0.09966799462495582,1935.4074651961932,0
2020-12-31,1919.483154296875,1919.48828125,1893.5748291015625,1906.03662109375,181015,13.6693115234375,2.61729075496359,1.285725335407879,1,0.04995837495787997,1945.656061846511,0
2021-01-01,1914.97314453125,1919.4837646484375,1906.5025634765625,1919.4837646484375,115096,-4.510009765625,2.2189330136865575,1.1690499424345855,1,0.04995837495787997,1937.1624746681155,0
2021-01-02,1913.0966796875,1942.361572265625,1894.1763916015625,1915.044921875,1916667,-1.87646484375,1.5947574013157513,0.953493025278791,2,0.09966799462495582,1929.0442537006575,0
2021-01-03,1910.0860595703125,1957.08837890625,1888.721435546875,1915.0733642578125,2168700,-3.0106201171875,0.8022111247356584,0.5890143136638353,3,0.14888503362331795,1918.1081708176691,0
2021-01-04,1937.5985107421875,1958.2945556640625,1899.9842529296875,1907.25732421875,1043224,27.512451171875,0.7703742694137594,0.5711909758791811,1,0.04995837495787997,1945.3022534363251,1
2021-01-05,1947.636962890625,1959.1375732421875,1920.00244140625,1937.4705810546875,829531,10.0384521484375,0.6659343977620411,0.51038616587574,2,0.09966799462495582,1954.2963068682454,0
2021-01-06,1941.852783203125,1962.0384521484375,1914.457275390625,1947.111083984375,1105961,-5.7841796875,1.1714832736137724,0.7754104702754256,1,0.04995837495787997,1953.5676159392626,0
2021-01-07,1930.2896728515625,1962.1512451171875,1903.94775390625,1941.194580078125,960533,-11.5631103515625,1.3653135830298704,0.8609106064014911,2,0.09966799462495582,1943.9428086818612,0
2021-01-08,1884.765625,1931.5819091796875,1851.6790771484375,1929.2239990234375,1065755,-45.5240478515625,0.9900397967575054,0.688154636907042,3,0.14888503362331795,1894.6660229675751,1
2021-01-09,1857.58544921875,1887.3634033203125,1847.176025390625,1884.19970703125,115423,-27.18017578125,0.30821239500110725,0.2686616213518758,4,0.197375320224904,1860.667573168761,1
2021-01-10,1864.3048095703125,1879.072021484375,1850.7891845703125,1857.598876953125,275838,6.7193603515625,-0.20501075687265052,-0.18648849376804424,1,0.04995837495787997,1862.2547020015859,0
2021-01-11,1866.4554443359375,1870.462890625,1815.944580078125,1865.51025390625,438359,2.150634765625,-1.265467593544426,-0.8177811806945317,2,0.09966799462495582,1853.8007684004933,0
2021-01-12,1861.7266845703125,1877.916259765625,1837.48681640625,1866.3428955078125,251901,-4.728759765625,-1.9633505455533795,-1.0863205692390507,1,0.04995837495787997,1842.0931791147786,0
2021-01-13,1863.9503173828125,1879.124267578125,1836.4814453125,1858.967529296875,189714,2.2236328125,-2.599972557125238,-1.2809262224122417,1,0.04995837495787997,1837.9505918115601,0
2021-01-14,1858.24853515625,1865.6195068359375,1830.431884765625,1863.943115234375,542175,-5.7017822265625,-3.0952658746475175,-1.409831641851239,1,0.04995837495787997,1827.2958764097748,0
2021-01-15,1843.259765625,1865.45263671875,1827.4619140625,1857.8348388671875,279471,-14.98876953125,-3.6962678608141712,-1.5467681211065116,2,0.09966799462495582,1806.2970870168583,0
2021-01-16,1840.6748046875,1847.7337646484375,1828.5538330078125,1843.274169921875,300725,-2.5849609375,-4.343094491600074,-1.675804977939987,3,0.14888503362331795,1797.2438597714993,0
2021-01-17,1832.9647216796875,1852.0740966796875,1829.573486328125,1839.79541015625,227287,-7.7100830078125,-4.9629590027314086,-1.7855668348417024,4,0.197375320224904,1783.3351316523733,0
2021-01-18,1841.8990478515625,1849.8369140625,1826.818115234375,1830.63037109375,149811,8.934326171875,-5.371495755991529,-1.8518342545774582,1,0.04995837495787997,1788.1840902916472,0
2021-01-19,1845.8111572265625,1859.980712890625,1836.290283203125,1840.037109375,78517,3.912109375,-5.657833609903703,-1.8957941478378046,2,0.09966799462495582,1789.2328211275255,0
2021-01-20,1868.962646484375,1876.39794921875,1841.259765625,1845.7327880859375,165626,23.1514892578125,-5.307375066083196,-1.8417195941364661,3,0.14888503362331795,1815.888895823543,0
2021-01-21,1853.2271728515625,1873.653564453125,1830.0855712890625,1868.2938232421875,424651,-15.7354736328125,-5.176948994801458,-1.8208244594029115,1,0.04995837495787997,1801.457682903548,0
2021-01-22,1851.9456787109375,1869.446044921875,1839.666748046875,1852.583251953125,303438,-1.281494140625,-5.001607289708665,-1.7920273149722916,2,0.09966799462495582,1801.929605813851,0
2021-01-23,1856.5667724609375,1860.677490234375,1837.137451171875,1851.9429931640625,351285,4.62109375,-4.715829674283407,-1.7432394615626645,1,0.04995837495787997,1809.4084757181035,0
2021-01-24,1861.322509765625,1865.05419921875,1846.89208984375,1855.94775390625,125994,4.7557373046875,-3.847225699747439,-1.5784065206125202,2,0.09966799462495582,1822.8502527681505,0
2021-01-25,1854.7457275390625,1873.33544921875,1846.8153076171875,1861.044921875,201658,-6.5767822265625,-2.799373127643327,-1.3348360867142346,1,0.04995837495787997,1826.7519962626293,0
2021-01-26,1855.2906494140625,1866.80126953125,1847.7388916015625,1855.65087890625,200585,0.544921875,-1.6953790420876091,-0.9915388408858781,1,0.04995837495787997,1838.3368589931863,0
2021-01-27,1842.9915771484375,1856.8258056640625,1832.348388671875,1854.2369384765625,147293,-12.299072265625,-0.8194927932624397,-0.5985577772281799,1,0.04995837495787997,1834.7966492158132,0
2021-01-28,1843.9287109375,1863.0582275390625,1831.0538330078125,1842.65234375,128930,0.9371337890625,-0.5177443425458546,-0.41722524749443196,1,0.04995837495787997,1838.7512675120415,0
2021-01-29,1858.044677734375,1873.4447021484375,1835.83447265625,1844.0784912109375,237203,14.115966796875,-0.3820910002055811,-0.32359756992556415,2,0.09966799462495582,1854.2237677323192,0
2021-01-30,1853.177001953125,1866.0738525390625,1843.4573974609375,1858.2562255859375,183074,-4.86767578125,-0.21057128906250228,-0.19109238790683794,1,0.04995837495787997,1851.0712890625,0
2021-01-31,1854.08349609375,1860.1336669921875,1842.5435791015625,1853.7081298828125,213162,0.906494140625,0.02458927470041643,0.024291824676274384,1,0.04995837495787997,1854.329388840754,0
2021-02-01,1862.4337158203125,1875.1402587890625,1847.8843994140625,1854.1583251953125,89465,8.3502197265625,0.32297849726854444,0.27988563199132244,2,0.09966799462495582,1865.6635007929979,0
2021-02-02,1844.930419921875,1868.00439453125,1839.3358154296875,1862.5157470703125,578022,-17.5032958984375,0.40536742246241064,0.340298779247162,1,0.04995837495787997,1848.984094146499,0
2021-02-03,1839.7718505859375,1847.844482421875,1831.216796875,1845.017333984375,196629,-5.1585693359375,0.35263570914585174,0.3020550661842035,2,0.09966799462495582,1843.298207677396,0
2021-02-04,1800.1248779296875,1840.3319091796875,1784.2557373046875,1840.3319091796875,276672,-39.64697265625,-0.47536162182801195,-0.3889031270842068,3,0.14888503362331795,1795.3712617114074,1
2021-02-05,1808.196533203125,1811.2235107421875,1796.1007080078125,1799.924560546875,4299505,8.0716552734375,-1.1640002716752489,-0.7719584865273182,1,0.04995837495787997,1796.5565304863726,0
2021-02-06,1811.550537109375,1818.484619140625,1803.37109375,1808.2230224609375,214667,3.35400390625,-1.8776232267680733,-1.0569646849430412,2,0.09966799462495582,1792.7743048416942,0
2021-02-07,1819.7303466796875,1822.8216552734375,1804.609130859375,1813.046875,276987,8.1798095703125,-2.301121670142179,-1.1942623107625858,3,0.14888503362331795,1796.7191299782658,0
2021-02-08,1832.5833740234375,1850.2677001953125,1803.6947021484375,1819.7093505859375,3274403,12.85302734375,-2.4458988964109727,-1.237184798270504,4,0.197375320224904,1808.1243850593278,0
2021-02-09,1837.5494384765625,1853.5245361328125,1824.20361328125,1833.32373046875,758056,4.966064453125,-2.1342911110784906,-1.142403027647601,5,0.24491866240370913,1816.2065273657777,0
2021-02-10,1844.61767578125,1859.6719970703125,1833.5802001953125,1837.5731201171875,250204,7.0682373046875,-1.922925447162858,-1.0725849802146665,6,0.2913126124515909,1825.3884213096214,0
2021-02-11,1823.3447265625,1846.5640869140625,1817.5255126953125,1846.1898193359375,554529,-21.27294921875,-2.022746563674855,-1.1061658762507491,1,0.04995837495787997,1803.1172609257515,0
2021-02-12,1822.915283203125,1830.17333984375,1809.7205810546875,1825.89013671875,254020,-0.429443359375,-2.012728996563694,-1.1028463113845728,2,0.09966799462495582,1802.787993237488,0
2021-02-13,1825.7203369140625,1831.939208984375,1815.6724853515625,1822.3330078125,92621,2.8050537109375,-1.8369449013158399,-1.0427277341773609,1,0.04995837495787997,1807.3508879009041,0
2021-02-14,1823.8028564453125,1830.4959716796875,1814.6553955078125,1825.5736083984375,190630,-1.91748046875,-1.7388602120535521,-1.0075418528535272,1,0.04995837495787997,1806.414254324777,0
2021-02-15,1820.8330078125,1830.2020263671875,1813.005859375,1823.7340087890625,163463,-2.9698486328125,-1.6280672690025577,-0.9662486973277024,2,0.09966799462495582,1804.5523351224745,0
2021-02-16,1795.961181640625,1829.198486328125,1791.404541015625,1820.6956787109375,803660,-24.871826171875,-2.0149660038769195,-1.1035885544528647,3,0.14888503362331795,1775.8115216018557,1
2021-02-17,1780.6097412109375,1807.0504150390625,1772.68896484375,1795.70263671875,678815,-15.3514404296875,-2.535651782042977,-1.262897661997105,4,0.197375320224904,1755.2532233905076,0
2021-02-18,1775.7625732421875,1791.326904296875,1771.0303955078125,1780.5035400390625,170695,-4.84716796875,-2.8074826348096806,-1.3369682449914033,5,0.24491866240370913,1747.6877468940907,0
2021-02-19,1785.2235107421875,1790.3885498046875,1765.4344482421875,1775.75439453125,411905,9.4609375,-2.897282788269508,-1.3602795893562256,1,0.04995837495787997,1756.2506828594924,0
2021-02-20,1775.8076171875,1795.8297119140625,1771.738037109375,1785.114501953125,220042,-9.4158935546875,-3.0050969403489245,-1.3875677850585826,1,0.04995837495787997,1745.7566477840107,0
2021-02-21,1786.1590576171875,1792.7220458984375,1773.6815185546875,1775.765869140625,257188,10.3514404296875,-2.715479708793489,-1.3125077973687393,1,0.04995837495787997,1759.0042605292526,0
2021-02-22,1814.16015625,1826.904052734375,1767.850341796875,1786.1285400390625,3354469,28.0010986328125,-2.1875158783188224,-1.1592418919054932,2,0.09966799462495582,1792.2849974668118,1
2021-02-23,1806.1658935546875,1831.2303466796875,1779.8841552734375,1813.0367431640625,170161,-7.9942626953125,-1.8089358222215501,-1.032805700663366,1,0.04995837495787997,1788.076535332472,0
2021-02-24,1796.144287109375,1818.2841796875,1776.7916259765625,1806.3538818359375,539893,-10.0216064453125,-2.148991130169093,-1.1470821254013903,2,0.09966799462495582,1774.6543758076841,0
2021-02-25,1765.0155029296875,1804.6583251953125,1761.2027587890625,1796.248046875,1356366,-31.1287841796875,-2.8003103155839093,-1.3350827253939463,3,0.14888503362331795,1737.0123997738483,1
2021-02-26,1742.1884765625,1782.3717041015625,1732.375,1764.4052734375,2843629,-22.8270263671875,-3.659838041147796,-1.5389806924150826,4,0.197375320224904,1705.590096151022,1
2021-02-27,1739.41064453125,1751.9849853515625,1718.2213134765625,1742.3271484375,1281663,-2.77783203125,-4.32559034304511,-1.6725235679943737,5,0.24491866240370913,1696.154741100799,0
2021-02-28,1739.6114501953125,1760.0103759765625,1718.8331298828125,1739.0155029296875,1518477,0.2008056640625,-4.664749948601997,-1.7342627538062252,1,0.04995837495787997,1692.9639507092925,0
2021-03-01,1746.3590087890625,1767.3399658203125,1737.2457275390625,1739.7972412109375,1490235,6.74755859375,-4.689296911712875,-1.738586674899317,2,0.09966799462495582,1699.4660396719337,0
2021-03-02,1739.8961181640625,1752.6744384765625,1723.6566162109375,1746.6304931640625,1338027,-6.462890625,-4.557438671140753,-1.7151373314630267,1,0.04995837495787997,1694.321731452655,0
2021-03-03,1713.39501953125,1740.8592529296875,1712.41357421875,1740.725341796875,2049069,-26.5010986328125,-4.9825801992775345,-1.7888519463565933,2,0.09966799462495582,1663.5692175384747,1
2021-03-04,1704.7022705078125,1723.5748291015625,1700.5697021484375,1712.58740234375,2054610,-8.6927490234375,-5.373346635632039,-1.8521247061337267,3,0.14888503362331795,1650.9688041514921,0
2021-03-05,1701.69677734375,1709.80078125,1692.9027099609375,1704.662109375,1512248,-3.0054931640625,-5.584994437999298,-1.8847934905478563,4,0.197375320224904,1645.846832963757,0
2021-03-06,1704.51025390625,1713.2464599609375,1696.65087890625,1701.571533203125,1311151,2.8134765625,-5.60022413210765,-1.8871036078660222,1,0.04995837495787997,1648.5080125851734,0
2021-03-07,1713.27978515625,1715.442626953125,1693.35693359375,1704.5394287109375,1404237,8.76953125,-5.357679782953496,-1.8496634967901917,2,0.09966799462495582,1659.702987326715,0
2021-03-08,1685.6951904296875,1715.310546875,1680.30322265625,1713.6156005859375,1685656,-27.5845947265625,-5.740179948161398,-1.9080866231080826,1,0.04995837495787997,1628.2933909480735,1
2021-03-09,1718.7816162109375,1723.519287109375,1681.7911376953125,1685.73876953125,1895750,33.08642578125,-5.726594531984225,-1.9060690025106903,1,0.04995837495787997,1661.5156708910952,1
2021-03-10,1724.873046875,1729.443359375,1708.3902587890625,1719.039306640625,1632077,6.0914306640625,-5.6095482847744425,-1.8885153133702584,2,0.09966799462495582,1668.7775640272555,0
2021-03-11,1723.5343017578125,1738.56689453125,1718.0775146484375,1724.1451416015625,1646559,-1.3387451171875,-5.2857181405662566,-1.8382800981346643,1,0.04995837495787997,1670.67712035215,0
2021-03-12,1718.9154052734375,1728.16943359375,1691.996826171875,1723.63916015625,1488081,-4.618896484375,-5.083778507548205,-1.8056259680059075,2,0.09966799462495582,1668.0776201979554,0
2021-03-13,1726.26220703125,1733.6085205078125,1708.123046875,1718.5635986328125,1535026,7.3468017578125,-4.527888569078921,-1.7098059287149743,1,0.04995837495787997,1680.9833213404609,0
2021-03-14,1715.166015625,1733.7186279296875,1712.2200927734375,1726.0118408203125,1369704,-11.09619140625,-3.5983225886983274,-1.5256915823615835,1,0.04995837495787997,1679.1827897380167,0
2021-03-15,1714.7188720703125,1740.0419921875,1692.1629638671875,1714.48828125,1363790,-0.4471435546875,-2.652506204476021,-1.2954135633342305,2,0.09966799462495582,1688.1938100255522,0
2021-03-16,1729.98193359375,1738.21142578125,1697.2998046875,1714.7474365234375,707033,15.2630615234375,-1.5093676574248145,-0.9200307920913494,1,0.04995837495787997,1714.888257019502,0
2021-03-17,1747.704345703125,1754.284912109375,1720.1339111328125,1730.0201416015625,1388734,17.722412109375,-0.5050666522262958,-0.4088371844137422,2,0.09966799462495582,1742.6536791808621,0
2021-03-18,1739.2725830078125,1755.654296875,1719.827880859375,1747.8873291015625,1351032,-8.4317626953125,0.04438568344686607,0.04342884982745955,1,0.04995837495787997,1739.7164398422813,0
2021-03-19,1742.89794921875,1750.9327392578125,1728.05029296875,1739.206787109375,930732,3.6253662109375,0.6061532615718885,0.4738420415889725,1,0.04995837495787997,1748.959481834469,0
2021-03-20,1744.137451171875,1753.8870849609375,1739.79052734375,1741.85791015625,1232899,1.239501953125,1.1835545590049463,0.7809540805811366,2,0.09966799462495582,1755.9729967619244,0
2021-03-21,1740.5599365234375,1752.892333984375,1738.2757568359375,1744.8399658203125,1287360,-3.5775146484375,1.8095828866600037,1.033036033416478,1,0.04995837495787997,1758.6557653900375,0
2021-03-22,1739.91064453125,1747.1697998046875,1725.052490234375,1740.6119384765625,980998,-0.6492919921875,2.3330103824013295,1.203875914352653,2,0.09966799462495582,1763.2407483552633,0
2021-03-23,1727.6480712890625,1749.3135986328125,1723.8065185546875,1739.7532958984375,1082259,-12.2625732421875,2.262798016770461,1.1825851146135473,3,0.14888503362331795,1750.2760514567672,0
2021-03-24,1736.5565185546875,1751.572265625,1722.550048828125,1727.56005859375,1233565,8.908447265625,2.161162091018568,1.1509397103175762,1,0.04995837495787997,1758.168139464873,0
2021-03-25,1731.1085205078125,1748.499267578125,1718.8016357421875,1736.6119384765625,1484148,-5.447998046875,1.8863413416352988,1.0599897283526494,1,0.04995837495787997,1749.9719339241656,0
2021-03-26,1725.199951171875,1739.846923828125,1715.6790771484375,1730.97021484375,1586254,-5.9085693359375,1.5273075878171771,0.9271545415436977,2,0.09966799462495582,1740.4730270500468,0
2021-03-27,1721.18359375,1744.23681640625,1718.184326171875,1725.361572265625,1544175,-4.016357421875,1.2182512555803435,0.7967191627560705,3,0.14888503362331795,1733.3661063058034,0
2021-03-28,1728.9793701171875,1730.8797607421875,1709.5457763671875,1721.109375,1464563,7.7957763671875,0.5731314981790134,0.45306821764441096,1,0.04995837495787997,1734.7106850989776,0
2021-03-29,1711.762451171875,1733.24560546875,1704.72265625,1728.91650390625,1408756,-17.2169189453125,0.13938401301106054,0.13048777690644559,1,0.04995837495787997,1713.1562913019857,0
2021-03-30,1685.6390380859375,1716.1995849609375,1681.3492431640625,1711.919189453125,1286261,-26.1234130859375,-0.5608194681038344,-0.44521098340622434,2,0.09966799462495582,1680.030843404899,1
2021-03-31,1709.21044921875,1717.150634765625,1675.4814453125,1685.64111328125,1210059,23.5714111328125,-0.8864280758047829,-0.6346851339624702,1,0.04995837495787997,1700.346168460702,0
2021-04-01,1711.4864501953125,1719.476806640625,1706.28515625,1709.23828125,1132939,2.2760009765625,-1.2309127004522955,-0.8024107844527375,2,0.09966799462495582,1699.1773231907896,0
2021-04-02,1736.9429931640625,1742.95068359375,1708.1175537109375,1711.2354736328125,1000580,25.45654296875,-1.084558931508482,-0.7345572892312369,3,0.14888503362331795,1726.0974038489776,1
2021-04-03,1742.3582763671875,1743.0472412109375,1724.369873046875,1737.0042724609375,1114474,5.415283203125,-1.0521083286829913,-0.7188677176709312,4,0.197375320224904,1731.8371930803576,0
2021-04-04,1727.6812744140625,1756.43603515625,1724.425048828125,1742.17724609375,84056,-14.677001953125,-1.2772799613780965,-0.8229817313805141,1,0.04995837495787997,1714.9084748002815,0
2021-04-05,1731.1055908203125,1745.5350341796875,1721.7564697265625,1727.681396484375,67861,3.42431640625,-1.2320294143561814,-0.8029112229072208,1,0.04995837495787997,1718.7852966767507,0
2021-04-06,1746.6480712890625,1754.16455078125,1724.5693359375,1727.994384765625,160645,15.54248046875,-0.6866055825598961,-0.5227179781018745,2,0.09966799462495582,1739.7820154634635,0
2021-04-07,1739.518310546875,1755.9173583984375,1717.69580078125,1745.70654296875,1020221,-7.1297607421875,-0.37458018826366063,-0.3181483668731902,1,0.04995837495787997,1735.7725086642383,0
2021-04-08,1753.145263671875,1770.258544921875,1734.927978515625,1737.740234375,347644,13.626953125,0.18898907424811986,0.17310342864045392,1,0.04995837495787997,1755.0351544143562,0
2021-04-09,1740.9078369140625,1757.6246337890625,1734.7803955078125,1753.14453125,340564,-12.2374267578125,0.5818995425575528,0.45862636704955817,1,0.04995837495787997,1746.7268323396381,0
2021-04-10,1739.0406494140625,1754.1802978515625,1731.6015625,1741.004638671875,64267,-1.8671875,0.8965053931214737,0.6400129258661973,2,0.09966799462495582,1748.0057033452772,0
2021-04-11,1747.975341796875,1765.7550048828125,1736.74658203125,1739.0450439453125,293696,8.9346923828125,1.330782369742694,0.8462039922212319,1,0.04995837495787997,1761.283165494302,0
2021-04-12,1734.0042724609375,1751.612548828125,1729.131591796875,1747.827880859375,165542,-13.9710693359375,1.359725699747406,0.8585453833618236,1,0.04995837495787997,1747.6015294584115,0
2021-04-13,1744.4949951171875,1753.928955078125,1722.974609375,1733.9053955078125,156814,10.49072265625,1.6696379926868066,0.9819428799565483,1,0.04995837495787997,1761.1913750440556,0
2021-04-14,1736.9208984375,1754.306884765625,1728.602294921875,1744.287841796875,215894,-7.5740966796875,1.7733903239544209,1.0200705154566654,1,0.04995837495787997,1754.6548016770441,0
2021-04-15,1766.0849609375,1772.308349609375,1731.5906982421875,1736.961181640625,275006,29.1640625,2.191738501527258,1.1605657531512505,1,0.04995837495787997,1788.0023459527727,1
2021-04-16,1789.8516845703125,1799.1116943359375,1760.977294921875,1766.1883544921875,357012,23.7667236328125,2.8247139149142173,1.3414836709948477,2,0.09966799462495582,1818.0988237194547,0
2021-04-17,1785.607177734375,1805.7835693359375,1771.3935546875,1787.87158203125,57381,-4.2445068359375,3.416884435209125,1.4854345686337014,1,0.04995837495787997,1819.7760220864664,0
2021-04-18,1776.9979248046875,1837.672607421875,1769.28271484375,1782.80322265625,637349,-8.6092529296875,3.5290649414062454,1.5105155034878883,2,0.09966799462495582,1812.28857421875,0
2021-04-19,1769.5567626953125,1791.8590087890625,1763.8172607421875,1777.0145263671875,377101,-7.441162109375,3.0243697317022704,1.3923683102123323,3,0.14888503362331795,1799.8004600123352,0
2021-04-20,1777.2003173828125,1784.8887939453125,1755.5294189453125,1769.5174560546875,411854,7.6435546875,2.874856269090709,1.3545085702698318,1,0.04995837495787997,1805.9488800737197,0
2021-04-21,1798.8365478515625,1812.0103759765625,1767.428466796875,1777.1334228515625,173752,21.63623046875,2.968128267445933,1.3782945143653746,2,0.09966799462495582,1828.5178305260217,0
