,date,close,high,low,open,volume,log_returns,simple_returns,zscore_rolling_28,volatility_rolling_28,ema_9,ema_21
628,2021-10-27,1801.762939453125,1805.2718505859375,1792.4598388671875,1799.869873046875,1102432,0.0010513625059410162,0.001051915381240942,-0.06142899404102868,0.10265874056310116,1793.8297579406403,1782.7823981034749
629,2021-10-28,1804.1405029296875,1813.922607421875,1784.246826171875,1801.8026123046875,27671233,0.0013187063154067157,0.001319576190907945,0.05599270640933925,0.09483198554701155,1795.89190693845,1784.7240439967668
630,2021-10-29,1786.417236328125,1806.617431640625,1776.612060546875,1804.1336669921875,290534,-0.009872232579051855,-0.009823662055578386,-1.6526419684724751,0.0997043843069058,1793.996972816385,1784.8779705723448
631,2021-10-30,1785.5628662109375,1786.92333984375,1780.252197265625,1786.4169921875,247273,-0.0004783734001615128,-0.0004782589978495899,-0.14565770516804805,0.09969586375308592,1792.3101514952957,1784.9402338122168
632,2021-10-31,1781.9962158203125,1786.3765869140625,1781.9462890625,1785.569580078125,109400,-0.001999491247036506,-0.001997493596063382,-0.34738874230474764,0.09855036347258093,1790.2473643602991,1784.6725958129527
633,2021-11-01,1795.7701416015625,1797.5047607421875,1781.7467041015625,1781.9962158203125,669959,0.0076997726826197425,0.00772949216107599,1.1291961457683966,0.09983828375828047,1791.3519198085519,1785.6814636119173
634,2021-11-02,1795.8505859375,1802.261474609375,1791.12939453125,1795.7706298828125,1442231,4.4795562813213244e-05,4.479656614941874e-05,-0.10509011502133904,0.09929462131859138,1792.2516530343416,1786.6059292778793
635,2021-11-03,1787.46484375,1796.924560546875,1768.42041015625,1795.790283203125,767135,-0.0046804461737273905,-0.004669509954316364,-0.8223036112751306,0.1005495389636916,1791.2942911774735,1786.6840124117084
636,2021-11-04,1800.4158935546875,1809.2220458984375,1776.20068359375,1787.464599609375,342207,0.007219362628105169,0.007245485051060818,0.9856727883264164,0.10171240768425997,1793.1186116529163,1787.9323652428882
637,2021-11-05,1824.858154296875,1828.32177734375,1797.2362060546875,1800.391845703125,356252,0.013484570152319809,0.013575897007846116,1.7776159871208304,0.1082390241715754,1799.4665201817081,1791.2892551568868
638,2021-11-06,1824.779052734375,1849.677734375,1821.7877197265625,1824.8494873046875,1042661,-4.334763047678594e-05,-4.3346690981826974e-05,-0.20441034667198463,0.10827627958887247,1804.5290266922416,1794.3337822093856
639,2021-11-07,1823.9251708984375,1827.21142578125,1820.8773193359375,1824.778076171875,868369,-0.0004680466265229733,-0.0004679371097876528,-0.27509921938548115,0.107964107869904,1808.4082555334808,1797.0239084538448
640,2021-11-08,1835.9027099609375,1850.8707275390625,1820.3021240234375,1823.8536376953125,1052177,0.0065454344930445515,0.0065669026633368155,0.7160291177136526,0.10893368698052772,1813.9071464189722,1800.5583449544895
641,2021-11-09,1840.65869140625,1845.3590087890625,1829.31005859375,1835.9019775390625,562018,0.002587191442750753,0.0025905411106526,0.14205922454708672,0.10887932082482005,1819.2574554164278,1804.2038309955585
642,2021-11-10,1863.51513671875,1881.994140625,1832.30712890625,1840.661376953125,1019090,0.012341070620637596,0.012417535863228357,1.7296018343672401,0.10066957446430175,1828.1089916768924,1809.595767879485
643,2021-11-11,1880.12744140625,1885.4722900390625,1853.227294921875,1859.030517578125,499225,0.008874999886102738,0.008914499464034886,1.1131956053188392,0.10306045942482676,1838.5126816227641,1816.0077382001
644,2021-11-12,1876.064453125,1883.5460205078125,1862.3736572265625,1879.7999267578125,241032,-0.0021633558561092252,-0.0021610174883736066,-0.8016674823300285,0.0862066856932793,1846.0230359232114,1821.467439556909
645,2021-11-13,1875.9591064453125,1903.52978515625,1872.9202880859375,1875.6480712890625,226150,-5.6154593937142616e-05,-5.6153017297444485e-05,-0.41182277894749775,0.08625935222965068,1852.0102500276319,1826.4212274558547
646,2021-11-14,1876.1356201171875,1885.231201171875,1873.233154296875,1875.9356689453125,223691,9.408806806278907e-05,9.409249448388834e-05,-0.3588691700349744,0.08630238260938877,1856.835324045543,1830.940717697794
647,2021-11-15,1870.1939697265625,1877.87353515625,1866.63720703125,1876.125244140625,242995,-0.003171987530707758,-0.003166962093206216,-0.9928485760095105,0.08473800053844013,1859.507053181747,1834.5091951549548
648,2021-11-16,1860.654296875,1889.4210205078125,1856.7777099609375,1870.8680419921875,508062,-0.0051139542326067,-0.005100900230662897,-1.264511099977858,0.08733321631643401,1859.7365019203978,1836.8860225840497
649,2021-11-17,1878.2322998046875,1887.0306396484375,1857.398681640625,1858.1744384765625,403712,0.009402870071990074,0.00944721593861364,1.3713972324829637,0.0874495274896746,1863.435661497256,1840.644775058653
650,2021-11-18,1868.9381103515625,1884.6405029296875,1865.162109375,1877.7841796875,158337,-0.00496065430452879,-0.00494837057912989,-1.169024394727911,0.0896851870839347,1864.5361512681175,1843.2168964489176
651,2021-11-19,1859.7322998046875,1878.85595703125,1857.7769775390625,1869.0810546875,227174,-0.004937861617820213,-0.00492569042061175,-1.0864762323406316,0.09132474445338482,1863.5753809754317,1844.7182967539875
652,2021-11-20,1855.9227294921875,1864.5146484375,1852.6468505859375,1859.4039306640625,425705,-0.0020505518501175274,-0.0020484509049502053,-0.551793392804533,0.09172340007949364,1862.044850678783,1845.7368815483692
653,2021-11-21,1854.58349609375,1862.739013671875,1852.7193603515625,1854.9046630859375,210077,-0.0007218602396390063,-0.0007215997612163294,-0.31804698421021294,0.09181017915000654,1860.5525797617765,1846.5411192343129
654,2021-11-22,1816.7052001953125,1882.042236328125,1813.55322265625,1854.2996826171875,3595643,-0.02063560954221454,-0.02042415236532591,-2.995852871460849,0.10998500108833345,1851.783103848484,1843.82876295804
655,2021-11-23,1791.6875,1821.089599609375,1790.128662109375,1816.883544921875,2921429,-0.01386661771378633,-0.013770919020115624,-1.8717394911868854,0.116224796222302,1839.7639830787873,1839.0886481436726
656,2021-11-24,1798.0260009765625,1800.41015625,1786.17138671875,1791.82470703125,2854920,0.003531483814696363,0.0035377268505598636,0.4905243238948502,0.11668669467806501,1831.4163866583424,1835.3556802193898
657,2021-11-25,1793.7452392578125,1803.3604736328125,1788.7003173828125,1793.805908203125,853851,-0.00238365054971387,-0.002380811910631442,-0.2959207895038737,0.11679864060888613,1823.8821571782364,1831.5729128592463
658,2021-11-26,1794.328125,1815.84228515625,1790.46533203125,1795.771728515625,1916752,0.000324901800014187,0.0003249545863206471,0.023472877641488643,0.11300522663439164,1817.9713507425893,1828.1870230538602
659,2021-11-27,1796.0079345703125,1799.9090576171875,1792.1866455078125,1793.8453369140625,586100,0.0009357395324631664,0.0009361774732883354,0.10218159706665514,0.11301036491845172,1813.578667508134,1825.2616513735377
660,2021-11-28,1802.7200927734375,1805.924560546875,1791.9451904296875,1796.4853515625,1170005,0.003730299114299966,0.003737265339382123,0.4649465692419774,0.11326323351885811,1811.4069525611949,1823.2124187735285
661,2021-11-29,1801.63427734375,1806.9776611328125,1788.0494384765625,1802.5738525390625,632954,-0.0006025020578090299,-0.0006023205898909589,-0.102747858048811,0.11107566926897613,1809.452417517706,1821.2507695526394
662,2021-11-30,1803.4681396484375,1814.322998046875,1787.4879150390625,1801.5684814453125,2120168,0.001017370521414788,0.0010178882183520255,0.12375906287742057,0.11110697197015175,1808.2555619438524,1819.6341668340756
663,2021-12-01,1803.5986328125,1813.3446044921875,1788.4522705078125,1803.1292724609375,1002835,7.235417160313832e-05,7.235678922934419e-05,-0.03582991463145437,0.11012471858008684,1807.324176117582,1818.1763910139323
664,2021-12-02,1786.0003662109375,1812.5496826171875,1780.6453857421875,1803.585205078125,2812870,-0.00980522203235474,-0.00975730757464599,-1.3498817940132495,0.11193231054165813,1803.0594141362533,1815.2512978500235
665,2021-12-03,1783.938720703125,1792.872802734375,1773.832763671875,1786.97021484375,1679177,-0.0011550033133963542,-0.0011543365537972639,-0.052806259844624885,0.10372946451778697,1799.2352754496278,1812.4046999275781
666,2021-12-04,1780.319091796875,1794.60302734375,1774.94189453125,1783.8060302734375,3993725,-0.0020310708938496296,-0.002029009665098447,-0.17595728728022125,0.10376253165117773,1795.4520387190773,1809.4878264611505
667,2021-12-05,1783.981201171875,1788.6220703125,1777.5872802734375,1780.1783447265625,1337625,0.0020548833502287726,0.002056996069903283,0.4338747552648841,0.10411846230237636,1793.157871209637,1807.1690423439436
668,2021-12-06,1782.158447265625,1794.6986083984375,1774.780029296875,1784.15869140625,1797028,-0.0010222561339016827,-0.0010217338080987792,0.006065982301676274,0.10167762978709038,1790.9579864208347,1804.8953518822782
669,2021-12-07,1787.9879150390625,1793.124755859375,1775.676513671875,1783.3209228515625,866739,0.0032656772930966266,0.003271015426479895,0.6701683325897755,0.1019160992521842,1790.3639721444804,1803.3583121692586
670,2021-12-08,1787.876708984375,1792.921630859375,1780.46875,1787.9554443359375,882308,-6.219813467002595e-05,-6.219620040615048e-05,0.24078656175775648,0.09346264960637224,1789.8665195124595,1801.9508936979055
671,2021-12-09,1780.995849609375,1793.9141845703125,1772.9739990234375,1786.8577880859375,1362197,-0.0038560457332318613,-0.0038486207356595026,-0.34606830042634573,0.08814181777304023,1788.0923855318426,1800.0458896898572
672,2021-12-10,1784.414306640625,1789.3546142578125,1767.0260009765625,1780.9144287109375,1873250,0.0019175679256698077,0.0019194076347790467,0.6621007109809777,0.08886339961103955,1787.3567697535993,1798.6248366853815
673,2021-12-11,1783.5994873046875,1787.880126953125,1774.6231689453125,1784.072265625,1516718,-0.00045673553812210845,-0.00045663125032413543,0.2406813934183333,0.08880091973105407,1786.6053132638172,1797.2588958325912
674,2021-12-12,1784.6260986328125,1786.83642578125,1778.0137939453125,1783.398193359375,651596,0.0005754184155270559,0.0005755840004622037,0.42162859538021125,0.08890473015412945,1786.2094703376163,1796.1104597235203
675,2021-12-13,1778.554443359375,1790.6285400390625,1775.6370849609375,1785.1109619140625,1973670,-0.0034080008455758992,-0.003402200202097805,-0.28801524804090173,0.08894055818201835,1784.678464941968,1794.5144582358707
676,2021-12-14,1772.4869384765625,1790.2642822265625,1768.7166748046875,1781.0736083984375,1906999,-0.003417313477988143,-0.0034114811078552743,-0.30195420474846446,0.08851002852401639,1782.2401596488871,1792.51195643957
677,2021-12-15,1783.533203125,1783.90380859375,1755.601318359375,1771.3953857421875,1950155,0.0062127320650024595,0.00623207111355728,1.4993605201124434,0.0853396464560786,1782.4987683441097,1791.6957061382454
678,2021-12-16,1791.232421875,1796.92822265625,1779.834228515625,1783.474609375,936946,0.0043075443050190785,0.004316835109382744,1.066954014251535,0.0866545349415556,1784.245499050288,1791.6535893870412
679,2021-12-17,1801.3223876953125,1812.8245849609375,1790.11669921875,1791.9525146484375,3083341,0.005617168219000917,0.0056329740892868685,1.2124919674094083,0.08846400840730893,1787.660876779293,1792.5325710514294
680,2021-12-18,1798.2691650390625,1805.203857421875,1794.073486328125,1800.5230712890625,1413519,-0.0016964276883921648,-0.0016949895682784044,-0.1022035001811024,0.08843733998370026,1789.7825344312469,1793.0540795957597
681,2021-12-19,1802.8656005859375,1805.3309326171875,1795.39208984375,1798.2681884765625,1208123,0.002552772024452976,0.002556033121312584,0.6348070214405349,0.08909606333438273,1792.399147662185,1793.9460360494122
682,2021-12-20,1801.2816162109375,1805.5623779296875,1790.9876708984375,1802.5235595703125,1265252,-0.0008789787884360734,-0.0008785925997396582,-0.13832754506091938,0.06592689460534229,1794.1756413719356,1794.6129069731871
683,2021-12-21,1792.465087890625,1807.5843505859375,1788.689453125,1801.1951904296875,2019678,-0.004906604017600255,-0.004894586299536208,-1.4621364863289035,0.05343955566412826,1793.8335306756737,1794.417650692954
684,2021-12-22,1800.9659423828125,1811.529052734375,1790.8905029296875,1792.426025390625,3321865,0.0047313390899137615,0.004742549547891883,1.3671315654690148,0.054260634016356835,1795.2600130171015,1795.0129499374866
685,2021-12-23,1806.945556640625,1808.96142578125,1798.6265869140625,1800.8985595703125,1864156,0.0033147263919694804,0.003320226172573326,0.8884326980148708,0.054548555181063496,1797.5971217418064,1796.0977323650445
686,2021-12-24,1807.152587890625,1810.42529296875,1802.793701171875,1807.116943359375,339825,0.00011456869290598752,0.00011457525614932962,-0.040677643612653795,0.054549886745939795,1799.5082149715702,1797.1027192310064
687,2021-12-25,1804.36376953125,1808.3951416015625,1799.0762939453125,1807.590087890625,344007,-0.0015444033130093643,-0.0015432113359228339,-0.495767576190397,0.054759967147167486,1800.4793258835061,1797.7628147128466
688,2021-12-26,1803.6873779296875,1807.4842529296875,1801.4290771484375,1804.467041015625,371220,-0.00037493460144668315,-0.00037486432225264377,-0.11654352033168205,0.05367975121129563,1801.1209362927425,1798.301411368923
689,2021-12-27,1803.4676513671875,1809.05517578125,1800.495849609375,1803.945556640625,450833,-0.00012182817815544173,-0.00012182075740430065,-0.04679743512555144,0.05364831933217002,1801.5902793076316,1798.7710695505834
690,2021-12-28,1808.928466796875,1820.84326171875,1801.266357421875,1804.04736328125,2916198,0.0030233780630648105,0.003027953080027679,0.8523150210513023,0.05429999114885464,1803.0579168054803,1799.6944693002463
691,2021-12-29,1805.08056640625,1815.51171875,1796.4217529296875,1808.79150390625,2127118,-0.002129436760837391,-0.0021271711188439735,-0.6265095452073862,0.054698932354532444,1803.4624467256344,1800.1841144917012
692,2021-12-30,1816.665771484375,1816.665771484375,1798.2000732421875,1804.752197265625,788207,0.006397601329184107,0.006418109692017726,1.8752173579500948,0.049011381120679806,1806.1031116773827,1801.6824469455805
693,2021-12-31,1825.8294677734375,1829.052734375,1811.326416015625,1816.833984375,2943297,0.005031559422829456,0.0050442389749958405,1.3242725976282492,0.05037807046626538,1810.0483828965937,1803.8776306572038
694,2022-01-01,1831.1380615234375,1833.2677001953125,1823.98095703125,1826.17724609375,2150059,0.0029032784329240326,0.002907497027350381,0.6032029673723367,0.049952293737173026,1814.2663186219625,1806.3558516450432
695,2022-01-02,1829.8076171875,1833.7469482421875,1826.1226806640625,1830.8431396484375,1055451,-0.000726830994649933,-0.0007265669169863598,-0.5173391879270451,0.05009816705316284,1817.37457833507,1808.4878303307212
696,2022-01-03,1807.726806640625,1835.13525390625,1802.9259033203125,1830.00537109375,4692175,-0.012140686076060338,-0.012067285292436503,-3.1875426659669808,0.06299633953416915,1815.4450239961811,1808.4186463588942
697,2022-01-04,1814.1278076171875,1820.2520751953125,1802.881591796875,1808.0411376953125,914430,0.0035346574187527175,0.0035409116870142032,0.7587465418988345,0.06310716887728363,1815.1815807203825,1808.937661018739
698,2022-01-05,1812.999267578125,1829.7373046875,1808.865966796875,1813.9984130859375,2479421,-0.0006222776605744814,-0.0006220840859855192,-0.28158918072877176,0.06317507360140551,1814.745118091931,1809.306897978683
699,2022-01-06,1793.1246337890625,1815.595458984375,1788.3203125,1813.466552734375,2966432,-0.011022824266345366,-0.010962295542243594,-2.5293967447647,0.0707005711891246,1810.4210212313576,1807.835783052354
700,2022-01-07,1798.92822265625,1803.77099609375,1789.477783203125,1792.9716796875,3374890,0.003231352181628924,0.0032365786280699194,0.6570020469327501,0.07108561699400708,1808.1224615163362,1807.0260048345262
701,2022-01-08,1799.07763671875,1805.8902587890625,1796.4117431640625,1799.2637939453125,904547,8.305381837920619e-05,8.305726744306519e-05,-0.05038988962923867,0.07105240925203524,1806.313496556819,1806.3034259149101
702,2022-01-09,1797.714599609375,1803.7393798828125,1796.2303466796875,1800.2568359375,851077,-0.000757918214378228,-0.00075763106691773,-0.22743735050478553,0.07111588909483872,1804.5937171673304,1805.5226235234977
703,2022-01-10,1805.5556640625,1806.9556884765625,1795.1651611328125,1804.4752197265625,3163291,0.00435220022714591,0.004361684805156862,0.8505274368553454,0.07118710451497973,1804.7861065463644,1805.5256272088616
704,2022-01-11,1822.283935546875,1826.9381103515625,1803.4627685546875,1804.070556640625,3028235,0.009222232453185,0.009264888265331228,1.7536094709802938,0.074526286273769,1808.2856723464665,1807.0491097850445
705,2022-01-12,1829.9278564453125,1834.8248291015625,1821.516845703125,1823.1461181640625,2282773,0.004185919379890456,0.004194692577445869,0.706183094006773,0.0734796756961061,1812.614109166236,1809.1289958450689
706,2022-01-13,1824.33642578125,1833.0555419921875,1817.354248046875,1831.0537109375,2556934,-0.003060224765292122,-0.0030555470503214055,-0.8008313924802416,0.07362565407246112,1814.9585724892388,1810.5114894756307
707,2022-01-14,1819.0958251953125,1830.7110595703125,1818.5152587890625,1824.8013916015625,1195723,-0.0028767403036739766,-0.0028726064512433203,-0.7045399992737023,0.0727189600431118,1815.7860230304536,1811.2918836319654
708,2022-01-15,1819.1673583984375,1823.605224609375,1817.0255126953125,1818.901611328125,512092,3.9322720498573374e-05,3.932349364688115e-05,-0.08179064765393838,0.07245851197782899,1816.4622901040505,1812.0078358834628
709,2022-01-16,1820.389892578125,1823.717041015625,1816.90576171875,1818.845458984375,910933,0.0006718038164334462,0.000672029527158946,0.07177940337090856,0.07216981477988452,1817.2478105988655,1812.7698410375228
710,2022-01-17,1825.0010986328125,1832.87744140625,1815.64404296875,1820.450439453125,5446748,0.0025298841881354335,0.002533087045521354,0.4525886423288904,0.07234775911965399,1818.7984682056551,1813.8817735461855
711,2022-01-18,1817.445068359375,1834.5595703125,1811.086181640625,1823.5472412109375,12089360,-0.004148882792309657,-0.004140288068373299,-1.0255146659578693,0.071874108577379,1818.5277882363991,1814.2057094382935
712,2022-01-19,1842.1546630859375,1849.6448974609375,1812.5543212890625,1817.7835693359375,7069659,0.013504192834649587,0.013595786280830024,2.499390657580629,0.08064053303648958,1823.253163206307,1816.746523406261
713,2022-01-20,1839.7579345703125,1848.9263916015625,1836.6759033203125,1842.10205078125,2515077,-0.0013018933994652416,-0.0013010463039027087,-0.38349678554795497,0.08049548591706124,1826.554117479108,1818.8384698757202
714,2022-01-21,1835.43310546875,1844.4525146484375,1827.7293701171875,1839.5457763671875,3342817,-0.0023535272320526907,-0.0023507598582922506,-0.5701576788950494,0.08096821720322779,1828.3299150770365,1820.34707311145
715,2022-01-22,1836.3023681640625,1840.341796875,1831.3309326171875,1835.20654296875,2846085,0.00047348874546925197,0.00047360085895942206,-0.030120711205860237,0.0807152479694026,1829.924405694442,1821.7975544798694
716,2022-01-23,1834.8848876953125,1838.64794921875,1831.8446044921875,1836.0958251953125,1223234,-0.0007722191435085785,-0.0007719210590395598,-0.2721490972740293,0.08076808416086656,1830.9165020946161,1822.9873120449097
717,2022-01-24,1843.4716796875,1848.04833984375,1832.0557861328125,1835.321533203125,3284849,0.004668828283914243,0.0046797442443231585,0.7558005115043475,0.08160479007183395,1833.427537613193,1824.849527285145
718,2022-01-25,1850.218505859375,1854.50439453125,1836.9376220703125,1843.8756103515625,2204393,0.0036531670694311316,0.0036598480173120063,0.5526542515038918,0.08178126416428096,1836.7857312624294,1827.1557980646205
719,2022-01-26,1822.0670166015625,1850.0791015625,1817.1278076171875,1850.0791015625,3414534,-0.015332163340761647,-0.015215224130912586,-2.636435124707573,0.09433221735175658,1833.841988330256,1826.6931815679789
720,2022-01-27,1801.43798828125,1823.526611328125,1791.757080078125,1822.0162353515625,2272136,-0.01138635170630769,-0.0113217725431356,-1.786582981465917,0.09850110605401724,1827.3611883204549,1824.3972549055488
721,2022-01-28,1790.889892578125,1809.489501953125,1781.7484130859375,1801.67919921875,1471125,-0.0058725853360353285,-0.00585537541216663,-0.8358519802848683,0.09842652175595172,1820.066929171989,1821.3511310576012
722,2022-01-29,1791.487060546875,1794.8350830078125,1785.371337890625,1790.763671875,377214,0.00033339203668136287,0.00033344761798304035,0.18088800570749655,0.09787173044713801,1814.3509554469663,1818.636215556626
723,2022-01-30,1788.9815673828125,1797.0247802734375,1787.029296875,1791.89794921875,605633,-0.0013995338785969841,-0.0013985549877751913,-0.09627431099617795,0.09788838947981016,1809.2770778341358,1815.9403384499155
724,2022-01-31,1803.340576171875,1807.43310546875,1783.0001220703125,1789.7677001953125,2353069,0.007994319377734814,0.008026359271028793,1.352786462216886,0.09482885041837127,1808.0897775016838,1814.7949055155482
725,2022-02-01,1802.980712890625,1809.7247314453125,1801.46337890625,1803.384521484375,429181,-0.00019957361177766903,-0.0001995536982891677,0.0034643444373080503,0.09418126760694959,1807.0679645794721,1813.7208880041915
726,2022-02-02,1807.894287109375,1808.501708984375,1799.1751708984375,1803.0697021484375,673058,0.0027215438095042183,0.002725250571800286,0.47375666428793045,0.09456713251936898,1807.2332290854529,1813.1911970137535
727,2022-02-03,1809.4459228515625,1812.61181640625,1797.4576416015625,1807.6639404296875,555570,0.0008578877005144729,0.0008582557914205147,0.09583590599436952,0.0884997647484796,1807.6757678386748,1812.8507175444634
728,2022-02-04,1813.351318359375,1818.914306640625,1802.9072265625,1808.8582763671875,3872248,0.0021560119215078247,0.0021583377864411446,0.33656890858355565,0.08823809376728835,1808.810877942815,1812.8962267094553
729,2022-02-05,1808.853759765625,1813.2845458984375,1805.40966796875,1813.2845458984375,272343,-0.0024833275908368517,-0.002480246683703391,-0.47954027618471534,0.08861410247244282,1808.819454307377,1812.5287297145615
730,2022-02-06,1809.700927734375,1811.57861328125,1806.3946533203125,1808.7630615234375,256742,0.0004682355566737034,0.00046834519605365443,0.04138477467592976,0.08856922413246812,1808.9957489927767,1812.2716568072717
731,2022-02-07,1808.8856201171875,1817.211181640625,1803.2718505859375,1809.0638427734375,706631,-0.00045062215326480376,-0.0004505206383511595,-0.0934925007329545,0.0876867358487781,1808.973723217659,1811.9638352899913
732,2022-02-08,1812.8800048828125,1817.099609375,1802.2471923828125,1806.3851318359375,1373548,0.0022057674619138587,0.0022082019566092015,0.45488303164105576,0.08342537471456371,1809.7549795506898,1812.047123434793
733,2022-02-09,1821.697998046875,1828.5064697265625,1803.5296630859375,1809.2138671875,1048358,0.0048522884683544236,0.004864079884113748,0.9501112040099319,0.08376199523102788,1812.143583249927,1812.924475672255
734,2022-02-10,1811.4998779296875,1826.847900390625,1799.0501708984375,1822.6651611328125,838978,-0.0056138681396114415,-0.005598139827853621,-1.0026663487915555,0.0848877551929533,1812.0148421858792,1812.794966786567
735,2022-02-11,1830.885498046875,1840.1036376953125,1796.154052734375,1811.8101806640625,1593809,0.010644564569239016,0.010701419499593134,1.8307571273247585,0.09029852218075925,1815.7889733580785,1814.4395605375041
736,2022-02-12,1854.665771484375,1858.5836181640625,1816.7991943359375,1831.0233154296875,4907681,0.012904774192268249,0.012988400128171929,1.9845792286635289,0.09770350829582564,1823.5643329833379,1818.0964888054013
737,2022-02-13,1856.9627685546875,1860.56103515625,1850.604248046875,1854.5931396484375,654167,0.0012377301978249882,0.001238496501972941,0.08566514368298367,0.09771677259297018,1830.244020097608,1821.6297869644272
738,2022-02-14,1869.0562744140625,1871.6209716796875,1851.826904296875,1855.716552734375,1524972,0.006491404464959398,0.006512519294497032,0.9036648072822646,0.09906819789640882,1838.006470960899,1825.941285823485
739,2022-02-15,1854.2723388671875,1878.8170166015625,1847.0447998046875,1869.0140380859375,5064429,-0.007941288442091318,-0.007909839713900357,-1.3554813871530735,0.10139376499344485,1841.2596445421568,1828.5168361001852
740,2022-02-16,1866.4066162109375,1867.568359375,1851.181396484375,1854.256103515625,1496127,0.006522637675055209,0.0065439564024145636,1.0078835640344384,0.09537660981763982,1846.289038875913,1831.961361564799
741,2022-02-17,1897.4310302734375,1898.4599609375,1865.063720703125,1865.75634765625,4754630,0.016485895321140486,0.016622537550517125,2.299711577585744,0.10618966456560854,1856.517437155418,1837.9131496292207
742,2022-02-18,1896.7901611328125,1899.5875244140625,1888.4356689453125,1897.4312744140625,1861754,-0.00033781327676477235,-0.0003377562242843357,-0.22696944587210563,0.10576443785116563,1864.571981950897,1843.2656052204563
743,2022-02-19,1897.979248046875,1899.083251953125,1894.1939697265625,1896.7354736328125,1124782,0.0006266978700228328,0.0006268942861620275,-0.08303070886789123,0.10575626288052038,1871.2534351700926,1848.2395727501307
744,2022-02-20,1904.59228515625,1906.15185546875,1895.54833984375,1897.244140625,1827708,0.0034781955940017275,0.003484251535510907,0.32209931433461786,0.10579142956883222,1877.9212051673242,1853.3625466052324
745,2022-02-21,1908.7135009765625,1911.7467041015625,1892.362060546875,1904.875732421875,4093934,0.0021614932848261314,0.002163830995448146,0.13855477132976535,0.10533647415538516,1884.079664329172,1858.3944515480805
746,2022-02-22,1906.34130859375,1915.27197265625,1895.90380859375,1907.8458251953125,6821003,-0.0012435956005580225,-0.0012428226559925148,-0.34831563732211923,0.1053155006375775,1888.5319931820877,1862.7532567340504
747,2022-02-23,1919.4703369140625,1925.096923828125,1897.9078369140625,1909.6573486328125,6397818,0.0068634219744208675,0.006887029232974795,0.8459906407682501,0.09388775791912175,1894.7196619284828,1867.9093549322333
748,2022-02-24,1910.18115234375,1988.11376953125,1892.44091796875,1920.0074462890625,15599808,-0.004851200070873669,-0.004839452004893552,-1.262278186398864,0.0873347723435518,1897.8119600115363,1871.7522456060076
749,2022-02-25,1892.806640625,1924.2161865234375,1887.00390625,1910.247314453125,2074008,-0.00913735912368632,-0.009095740316268919,-1.949777361206364,0.09048750611119116,1896.810896134229,1873.666281516825
750,2022-02-26,1890.4632568359375,1893.4637451171875,1887.8575439453125,1892.648193359375,948004,-0.0012388141223160917,-0.001238047108862994,-0.5519742846739262,0.09086223835855353,1895.541368274571,1875.193279273108
751,2022-02-27,1913.5626220703125,1936.2401123046875,1887.352294921875,1890.2835693359375,4681314,0.012144843328281377,0.012218891401801768,1.6264219451565614,0.0950715260755861,1899.1456190337194,1878.681401345581
752,2022-02-28,1906.6031494140625,1922.111572265625,1893.733154296875,1913.2154541015625,5644209,-0.003643548878100561,-0.003636919208173328,-0.9402041724723272,0.09509475857829645,1900.637125109788,1881.2197420790792
753,2022-03-01,1944.3916015625,1948.1129150390625,1903.61279296875,1906.0704345703125,1411410,0.0196259239603542,0.019819778520795195,2.4873756158936327,0.10804276543317044,1909.3880204003306,1886.9626383957539
754,2022-03-02,1929.4603271484375,1944.8870849609375,1916.8856201171875,1944.2701416015625,1152517,-0.007708786308904512,-0.007679149818413,-1.4181618363421102,0.11230642904170779,1913.4024817499521,1890.8260646459978
755,2022-03-03,1936.831787109375,1941.5703125,1922.945068359375,1930.1854248046875,780946,0.003813198110819739,0.0038204776005070773,0.19556811012616176,0.11229661695668076,1918.0883428218367,1895.0084030517594
756,2022-03-04,1973.6796875,1974.23876953125,1935.185302734375,1936.902587890625,900160,0.018846123454037057,0.01902483253107823,2.0542606279507627,0.12225300019659066,1929.2066117574695,1902.1603380015995
757,2022-03-05,1972.288818359375,1976.6322021484375,1970.268798828125,1974.2667236328125,1202858,-0.0007049570700631439,-0.0007047086462073082,-0.4951600876689133,0.12164247369391198,1937.8230530778508,1908.535654397761
758,2022-03-06,1991.11279296875,1992.0128173828125,1970.886474609375,1972.447509765625,1190451,0.00949896982260522,0.00954422822567813,0.7869206608768117,0.12279493920382598,1948.4810010560307,1916.0426669951235
759,2022-03-07,2005.5931396484375,2016.1131591796875,1980.415283203125,1990.2586669921875,5725010,0.007246172364815591,0.007272489399305915,0.46047114380675586,0.12270942963458825,1959.9034287745121,1924.1836190545157
760,2022-03-08,2050.015380859375,2076.11328125,1988.4871826171875,2005.690185546875,10847949,0.02190744872241254,0.02214917888018131,2.078368611370205,0.1337947914560793,1977.9258191914848,1935.6228701276848
761,2022-03-09,1993.699462890625,2064.2666015625,1984.8560791015625,2050.74658203125,4321338,-0.027855356517102362,-0.02747097338613247,-3.007211004434291,0.16405289016073135,1981.080547931313,1940.9025603788612
762,2022-03-10,1994.7003173828125,2004.7894287109375,1981.052978515625,1993.6788330078125,2681352,0.000501882744125195,0.0005020087083418279,-0.28785726663499756,0.16206554124654382,1983.804501821613,1945.7932655610384
763,2022-03-11,1990.9588623046875,1997.7012939453125,1969.6253662109375,1994.7593994140625,1895977,-0.0018774591646970136,-0.0018756978406831992,-0.4795174258075204,0.16125233673156186,1985.235373918228,1949.8992289013702
