date,close,high,low,open,volume
2021-07-31,1814.7828369140625,1818.7750244140625,1813.446044921875,1814.5489501953125,82262
2021-08-01,1812.5697021484375,1815.5191650390625,1812.54150390625,1814.78271484375,34019
2021-08-02,1812.9796142578125,1818.7315673828125,1806.392578125,1812.574951171875,92039
2021-08-03,1811.781982421875,1820.2430419921875,1810.001953125,1812.9796142578125,115999
2021-08-04,1812.4473876953125,1823.3179931640625,1809.6029052734375,1811.5657958984375,64959
2021-08-05,1803.10302734375,1813.8406982421875,1801.025634765625,1812.44775390625,136386
2021-08-06,1764.2412109375,1803.651611328125,1758.8729248046875,1803.102783203125,265774
2021-08-07,1764.94775390625,1765.30029296875,1761.5623779296875,1761.7999267578125,104801
2021-08-08,1722.5677490234375,1764.983154296875,1696.37841796875,1764.947509765625,1093593
2021-08-09,1729.8028564453125,1749.478271484375,1718.6119384765625,1722.5694580078125,502609
2021-08-10,1734.268798828125,1743.3016357421875,1720.77294921875,1729.8037109375,2225978
2021-08-11,1752.592041015625,1752.6124267578125,1729.7535400390625,1734.27099609375,426864
2021-08-12,1753.3128662109375,1757.44287109375,1746.9161376953125,1752.616455078125,121112
2021-08-13,1777.6279296875,1778.33203125,1752.948974609375,1753.3128662109375,263870
2021-08-14,1780.1734619140625,1782.2598876953125,1775.9609375,1777.708984375,97381
2021-08-15,1779.4263916015625,1782.057373046875,1777.6468505859375,1780.173095703125,55503
2021-08-16,1787.9517822265625,1788.8538818359375,1772.5728759765625,1780.868896484375,141028
2021-08-17,1786.796630859375,1795.558837890625,1780.0364990234375,1787.9521484375,74913
2021-08-18,1787.0360107421875,1793.5208740234375,1781.7298583984375,1786.796630859375,106841
2021-08-19,1780.248046875,1790.76171875,1775.474853515625,1787.015869140625,62624
2021-08-20,1780.3876953125,1787.6737060546875,1777.1092529296875,1780.246826171875,76422
2021-08-21,1780.4862060546875,1784.723388671875,1771.3165283203125,1780.4068603515625,91266
2021-08-22,1779.0906982421875,1782.8424072265625,1777.84423828125,1780.450439453125,76319
2021-08-23,1803.2750244140625,1804.6666259765625,1776.39990234375,1779.0916748046875,261770
2021-08-24,1800.6029052734375,1808.30029296875,1798.8099365234375,1803.3228759765625,115321
2021-08-25,1789.6591796875,1802.2584228515625,1785.3475341796875,1800.6026611328125,127338
2021-08-26,1793.64453125,1795.06005859375,1780.888671875,1791.675537109375,87329
2021-08-27,1816.9664306640625,1818.5972900390625,1790.102294921875,1793.64453125,114251
2021-08-28,1817.6695556640625,1820.197265625,1815.6104736328125,1816.8111572265625,97549
2021-08-29,1817.98974609375,1818.6806640625,1815.7193603515625,1817.6785888671875,76704
2021-08-30,1811.309326171875,1819.4498291015625,1808.4686279296875,1817.9913330078125,77926
2021-08-31,1814.4508056640625,1819.590576171875,1805.1046142578125,1811.3031005859375,71178
2021-09-01,1808.33837890625,1819.2401123046875,1807.06787109375,1814.430419921875,48709
2021-09-02,1806.6729736328125,1816.0126953125,1798.819580078125,1808.3419189453125,83622
2021-09-03,1824.305419921875,1828.7667236328125,1803.958251953125,1806.6715087890625,156195
2021-09-04,1827.3616943359375,1828.390380859375,1812.08837890625,1824.305419921875,29615
2021-09-05,1828.779052734375,1830.2296142578125,1825.6064453125,1827.36181640625,165207
2021-09-06,1824.817626953125,1828.779052734375,1816.6566162109375,1828.779052734375,297012
2021-09-07,1790.501220703125,1828.12109375,1775.1107177734375,1824.721435546875,474070
2021-09-08,1787.3358154296875,1799.936279296875,1784.2545166015625,1790.4986572265625,163975
2021-09-09,1789.875244140625,1797.588623046875,1782.6524658203125,1787.48388671875,54351
2021-09-10,1786.896728515625,1802.958251953125,1785.4327392578125,1790.0916748046875,89883
2021-09-11,1788.3248291015625,1789.12548828125,1784.8590087890625,1786.8968505859375,26207
2021-09-12,1783.3985595703125,1789.3721923828125,1777.295166015625,1788.2635498046875,51701
2021-09-13,1790.9305419921875,1797.393310546875,1776.78662109375,1783.343994140625,233301
2021-09-14,1796.84228515625,1799.589111328125,1780.44384765625,1790.93017578125,154014
2021-09-15,1793.752197265625,1801.8109130859375,1784.3031005859375,1796.7520751953125,59552
2021-09-16,1755.5882568359375,1794.942138671875,1749.313720703125,1793.753662109375,239139
2021-09-17,1755.434814453125,1764.797119140625,1753.3275146484375,1755.5885009765625,82465
2021-09-18,1754.794677734375,1762.1044921875,1751.1175537109375,1755.4349365234375,280804
2021-09-19,1753.06494140625,1758.5167236328125,1749.879638671875,1754.794677734375,129338
2021-09-20,1763.2967529296875,1768.83740234375,1743.7183837890625,1753.1292724609375,219463
2021-09-21,1776.1446533203125,1784.1829833984375,1756.367919921875,1763.4599609375,261451
2021-09-22,1766.790283203125,1780.8011474609375,1766.2772216796875,1776.1470947265625,217096
2021-09-23,1747.1986083984375,1770.23193359375,1742.4345703125,1766.78857421875,598392
2021-09-24,1750.4078369140625,1762.3455810546875,1742.30224609375,1746.8936767578125,207449
2021-09-25,1749.0560302734375,1755.600341796875,1748.946533203125,1750.407470703125,236696
2021-09-26,1750.3988037109375,1759.802490234375,1747.60546875,1749.0560302734375,63084
2021-09-27,1751.125244140625,1761.369873046875,1747.502197265625,1750.4935302734375,190260
2021-09-28,1734.999755859375,1754.45068359375,1729.6278076171875,1751.125244140625,80651
2021-09-29,1730.1434326171875,1746.3463134765625,1723.3193359375,1735.000732421875,129844
2021-09-30,1755.100830078125,1762.7060546875,1723.4691162109375,1730.1435546875,101791
2021-10-01,1761.2039794921875,1763.05126953125,1751.2657470703125,1755.0533447265625,79035
2021-10-02,1763.8778076171875,1769.27978515625,1755.3870849609375,1761.216064453125,57855
2021-10-03,1774.17333984375,1775.0191650390625,1763.34716796875,1763.8775634765625,100809
2021-10-04,1765.95166015625,1781.46044921875,1752.1285400390625,1766.244140625,123726
2021-10-05,1760.8895263671875,1771.832275390625,1754.046875,1765.95166015625,218766
2021-10-06,1761.2310791015625,1774.319091796875,1750.0106201171875,1760.8892822265625,195788
2021-10-07,1755.4215087890625,1766.0870361328125,1753.6134033203125,1761.23095703125,153579
2021-10-08,1756.4752197265625,1779.96044921875,1752.338623046875,1755.4215087890625,294683
2021-10-09,1757.046142578125,1758.2022705078125,1752.4864501953125,1756.4400634765625,36445
2021-10-10,1753.6666259765625,1758.316650390625,1753.37451171875,1757.046142578125,214963
2021-10-11,1753.9013671875,1761.0535888671875,1751.023681640625,1753.595458984375,701695
2021-10-12,1759.38427734375,1767.98193359375,1752.027099609375,1753.898681640625,274674
2021-10-13,1793.2513427734375,1813.578857421875,1759.0399169921875,1759.79736328125,634333
2021-10-14,1795.346435546875,1800.722900390625,1786.3721923828125,1793.25048828125,224467
2021-10-15,1764.4749755859375,1795.350341796875,1758.9210205078125,1795.3466796875,289215
2021-10-16,1764.7952880859375,1768.719482421875,1760.214599609375,1765.748779296875,141824
2021-10-17,1771.72119140625,1771.72119140625,1761.5447998046875,1764.795166015625,144648
2021-10-18,1762.0235595703125,1771.7650146484375,1757.6964111328125,1770.85400390625,300088
2021-10-19,1767.086181640625,1783.533935546875,1761.2864990234375,1762.0235595703125,216318
2021-10-20,1783.510986328125,1789.1068115234375,1764.2470703125,1767.0867919921875,2308589
2021-10-21,1784.86181640625,1788.9844970703125,1757.8736572265625,1783.517822265625,362755
2021-10-22,1792.6253662109375,1813.729736328125,1780.292236328125,1784.86181640625,283334
2021-10-23,1797.7315673828125,1801.474365234375,1792.0528564453125,1792.623291015625,222585
2021-10-24,1797.4488525390625,1803.7100830078125,1794.659423828125,1797.73046875,133092
2021-10-25,1810.5672607421875,1814.580322265625,1795.606689453125,1797.4425048828125,381774
2021-10-26,1799.86962890625,1811.436279296875,1792.00048828125,1809.471435546875,390137
2021-10-27,1801.762939453125,1805.2718505859375,1792.4598388671875,1799.869873046875,1102432
2021-10-28,1804.1405029296875,1813.922607421875,1784.246826171875,1801.8026123046875,27671233
2021-10-29,1786.417236328125,1806.617431640625,1776.612060546875,1804.1336669921875,290534
2021-10-30,1785.5628662109375,1786.92333984375,1780.252197265625,1786.4169921875,247273
2021-10-31,1781.9962158203125,1786.3765869140625,1781.9462890625,1785.569580078125,109400
2021-11-01,1795.7701416015625,1797.5047607421875,1781.7467041015625,1781.9962158203125,669959
2021-11-02,1795.8505859375,1802.261474609375,1791.12939453125,1795.7706298828125,1442231
2021-11-03,1787.46484375,1796.924560546875,1768.42041015625,1795.790283203125,767135
2021-11-04,1800.4158935546875,1809.2220458984375,1776.20068359375,1787.464599609375,342207
2021-11-05,1824.858154296875,1828.32177734375,1797.2362060546875,1800.391845703125,356252
2021-11-06,1824.779052734375,1849.677734375,1821.7877197265625,1824.8494873046875,1042661
2021-11-07,1823.9251708984375,1827.21142578125,1820.8773193359375,1824.778076171875,868369
2021-11-08,1835.9027099609375,1850.8707275390625,1820.3021240234375,1823.8536376953125,1052177
2021-11-09,1840.65869140625,1845.3590087890625,1829.31005859375,1835.9019775390625,562018
2021-11-10,1863.51513671875,1881.994140625,1832.30712890625,1840.661376953125,1019090
2021-11-11,1880.12744140625,1885.4722900390625,1853.227294921875,1859.030517578125,499225
2021-11-12,1876.064453125,1883.5460205078125,1862.3736572265625,1879.7999267578125,241032
2021-11-13,1875.9591064453125,1903.52978515625,1872.9202880859375,1875.6480712890625,226150
2021-11-14,1876.1356201171875,1885.231201171875,1873.233154296875,1875.9356689453125,223691
2021-11-15,1870.1939697265625,1877.87353515625,1866.63720703125,1876.125244140625,242995
2021-11-16,1860.654296875,1889.4210205078125,1856.7777099609375,1870.8680419921875,508062
2021-11-17,1878.2322998046875,1887.0306396484375,1857.398681640625,1858.1744384765625,403712
2021-11-18,1868.9381103515625,1884.6405029296875,1865.162109375,1877.7841796875,158337
2021-11-19,1859.7322998046875,1878.85595703125,1857.7769775390625,1869.0810546875,227174
2021-11-20,1855.9227294921875,1864.5146484375,1852.6468505859375,1859.4039306640625,425705
2021-11-21,1854.58349609375,1862.739013671875,1852.7193603515625,1854.9046630859375,210077
2021-11-22,1816.7052001953125,1882.042236328125,1813.55322265625,1854.2996826171875,3595643
2021-11-23,1791.6875,1821.089599609375,1790.128662109375,1816.883544921875,2921429
2021-11-24,1798.0260009765625,1800.41015625,1786.17138671875,1791.82470703125,2854920
2021-11-25,1793.7452392578125,1803.3604736328125,1788.7003173828125,1793.805908203125,853851
2021-11-26,1794.328125,1815.84228515625,1790.46533203125,1795.771728515625,1916752
2021-11-27,1796.0079345703125,1799.9090576171875,1792.1866455078125,1793.8453369140625,586100
2021-11-28,1802.7200927734375,1805.924560546875,1791.9451904296875,1796.4853515625,1170005
2021-11-29,1801.63427734375,1806.9776611328125,1788.0494384765625,1802.5738525390625,632954
2021-11-30,1803.4681396484375,1814.322998046875,1787.4879150390625,1801.5684814453125,2120168
2021-12-01,1803.5986328125,1813.3446044921875,1788.4522705078125,1803.1292724609375,1002835
2021-12-02,1786.0003662109375,1812.5496826171875,1780.6453857421875,1803.585205078125,2812870
2021-12-03,1783.938720703125,1792.872802734375,1773.832763671875,1786.97021484375,1679177
2021-12-04,1780.319091796875,1794.60302734375,1774.94189453125,1783.8060302734375,3993725
2021-12-05,1783.981201171875,1788.6220703125,1777.5872802734375,1780.1783447265625,1337625
2021-12-06,1782.158447265625,1794.6986083984375,1774.780029296875,1784.15869140625,1797028
2021-12-07,1787.9879150390625,1793.124755859375,1775.676513671875,1783.3209228515625,866739
2021-12-08,1787.876708984375,1792.921630859375,1780.46875,1787.9554443359375,882308
2021-12-09,1780.995849609375,1793.9141845703125,1772.9739990234375,1786.8577880859375,1362197
2021-12-10,1784.414306640625,1789.3546142578125,1767.0260009765625,1780.9144287109375,1873250
2021-12-11,1783.5994873046875,1787.880126953125,1774.6231689453125,1784.072265625,1516718
2021-12-12,1784.6260986328125,1786.83642578125,1778.0137939453125,1783.398193359375,651596
2021-12-13,1778.554443359375,1790.6285400390625,1775.6370849609375,1785.1109619140625,1973670
2021-12-14,1772.4869384765625,1790.2642822265625,1768.7166748046875,1781.0736083984375,1906999
2021-12-15,1783.533203125,1783.90380859375,1755.601318359375,1771.3953857421875,1950155
2021-12-16,1791.232421875,1796.92822265625,1779.834228515625,1783.474609375,936946
2021-12-17,1801.3223876953125,1812.8245849609375,1790.11669921875,1791.9525146484375,3083341
2021-12-18,1798.2691650390625,1805.203857421875,1794.073486328125,1800.5230712890625,1413519
2021-12-19,1802.8656005859375,1805.3309326171875,1795.39208984375,1798.2681884765625,1208123
2021-12-20,1801.2816162109375,1805.5623779296875,1790.9876708984375,1802.5235595703125,1265252
2021-12-21,1792.465087890625,1807.5843505859375,1788.689453125,1801.1951904296875,2019678
2021-12-22,1800.9659423828125,1811.529052734375,1790.8905029296875,1792.426025390625,3321865
2021-12-23,1806.945556640625,1808.96142578125,1798.6265869140625,1800.8985595703125,1864156
2021-12-24,1807.152587890625,1810.42529296875,1802.793701171875,1807.116943359375,339825
2021-12-25,1804.36376953125,1808.3951416015625,1799.0762939453125,1807.590087890625,344007
2021-12-26,1803.6873779296875,1807.4842529296875,1801.4290771484375,1804.467041015625,371220
2021-12-27,1803.4676513671875,1809.05517578125,1800.495849609375,1803.945556640625,450833
2021-12-28,1808.928466796875,1820.84326171875,1801.266357421875,1804.04736328125,2916198
2021-12-29,1805.08056640625,1815.51171875,1796.4217529296875,1808.79150390625,2127118
2021-12-30,1816.665771484375,1816.665771484375,1798.2000732421875,1804.752197265625,788207
2021-12-31,1825.8294677734375,1829.052734375,1811.326416015625,1816.833984375,2943297
2022-01-01,1831.1380615234375,1833.2677001953125,1823.98095703125,1826.17724609375,2150059
2022-01-02,1829.8076171875,1833.7469482421875,1826.1226806640625,1830.8431396484375,1055451
2022-01-03,1807.726806640625,1835.13525390625,1802.9259033203125,1830.00537109375,4692175
2022-01-04,1814.1278076171875,1820.2520751953125,1802.881591796875,1808.0411376953125,914430
2022-01-05,1812.999267578125,1829.7373046875,1808.865966796875,1813.9984130859375,2479421
2022-01-06,1793.1246337890625,1815.595458984375,1788.3203125,1813.466552734375,2966432
2022-01-07,1798.92822265625,1803.77099609375,1789.477783203125,1792.9716796875,3374890
2022-01-08,1799.07763671875,1805.8902587890625,1796.4117431640625,1799.2637939453125,904547
2022-01-09,1797.714599609375,1803.7393798828125,1796.2303466796875,1800.2568359375,851077
2022-01-10,1805.5556640625,1806.9556884765625,1795.1651611328125,1804.4752197265625,3163291
2022-01-11,1822.283935546875,1826.9381103515625,1803.4627685546875,1804.070556640625,3028235
2022-01-12,1829.9278564453125,1834.8248291015625,1821.516845703125,1823.1461181640625,2282773
2022-01-13,1824.33642578125,1833.0555419921875,1817.354248046875,1831.0537109375,2556934
2022-01-14,1819.0958251953125,1830.7110595703125,1818.5152587890625,1824.8013916015625,1195723
2022-01-15,1819.1673583984375,1823.605224609375,1817.0255126953125,1818.901611328125,512092
2022-01-16,1820.389892578125,1823.717041015625,1816.90576171875,1818.845458984375,910933
2022-01-17,1825.0010986328125,1832.87744140625,1815.64404296875,1820.450439453125,5446748
2022-01-18,1817.445068359375,1834.5595703125,1811.086181640625,1823.5472412109375,12089360
2022-01-19,1842.1546630859375,1849.6448974609375,1812.5543212890625,1817.7835693359375,7069659
2022-01-20,1839.7579345703125,1848.9263916015625,1836.6759033203125,1842.10205078125,2515077
2022-01-21,1835.43310546875,1844.4525146484375,1827.7293701171875,1839.5457763671875,3342817
2022-01-22,1836.3023681640625,1840.341796875,1831.3309326171875,1835.20654296875,2846085
2022-01-23,1834.8848876953125,1838.64794921875,1831.8446044921875,1836.0958251953125,1223234
2022-01-24,1843.4716796875,1848.04833984375,1832.0557861328125,1835.321533203125,3284849
2022-01-25,1850.218505859375,1854.50439453125,1836.9376220703125,1843.8756103515625,2204393
2022-01-26,1822.0670166015625,1850.0791015625,1817.1278076171875,1850.0791015625,3414534
2022-01-27,1801.43798828125,1823.526611328125,1791.757080078125,1822.0162353515625,2272136
2022-01-28,1790.889892578125,1809.489501953125,1781.7484130859375,1801.67919921875,1471125
2022-01-29,1791.487060546875,1794.8350830078125,1785.371337890625,1790.763671875,377214
2022-01-30,1788.9815673828125,1797.0247802734375,1787.029296875,1791.89794921875,605633
2022-01-31,1803.340576171875,1807.43310546875,1783.0001220703125,1789.7677001953125,2353069
2022-02-01,1802.980712890625,1809.7247314453125,1801.46337890625,1803.384521484375,429181
2022-02-02,1807.894287109375,1808.501708984375,1799.1751708984375,1803.0697021484375,673058
2022-02-03,1809.4459228515625,1812.61181640625,1797.4576416015625,1807.6639404296875,555570
2022-02-04,1813.351318359375,1818.914306640625,1802.9072265625,1808.8582763671875,3872248
2022-02-05,1808.853759765625,1813.2845458984375,1805.40966796875,1813.2845458984375,272343
2022-02-06,1809.700927734375,1811.57861328125,1806.3946533203125,1808.7630615234375,256742
2022-02-07,1808.8856201171875,1817.211181640625,1803.2718505859375,1809.0638427734375,706631
2022-02-08,1812.8800048828125,1817.099609375,1802.2471923828125,1806.3851318359375,1373548
2022-02-09,1821.697998046875,1828.5064697265625,1803.5296630859375,1809.2138671875,1048358
2022-02-10,1811.4998779296875,1826.847900390625,1799.0501708984375,1822.6651611328125,838978
2022-02-11,1830.885498046875,1840.1036376953125,1796.154052734375,1811.8101806640625,1593809
2022-02-12,1854.665771484375,1858.5836181640625,1816.7991943359375,1831.0233154296875,4907681
2022-02-13,1856.9627685546875,1860.56103515625,1850.604248046875,1854.5931396484375,654167
2022-02-14,1869.0562744140625,1871.6209716796875,1851.826904296875,1855.716552734375,1524972
2022-02-15,1854.2723388671875,1878.8170166015625,1847.0447998046875,1869.0140380859375,5064429
2022-02-16,1866.4066162109375,1867.568359375,1851.181396484375,1854.256103515625,1496127
2022-02-17,1897.4310302734375,1898.4599609375,1865.063720703125,1865.75634765625,4754630
2022-02-18,1896.7901611328125,1899.5875244140625,1888.4356689453125,1897.4312744140625,1861754
2022-02-19,1897.979248046875,1899.083251953125,1894.1939697265625,1896.7354736328125,1124782
2022-02-20,1904.59228515625,1906.15185546875,1895.54833984375,1897.244140625,1827708
2022-02-21,1908.7135009765625,1911.7467041015625,1892.362060546875,1904.875732421875,4093934
2022-02-22,1906.34130859375,1915.27197265625,1895.90380859375,1907.8458251953125,6821003
2022-02-23,1919.4703369140625,1925.096923828125,1897.9078369140625,1909.6573486328125,6397818
2022-02-24,1910.18115234375,1988.11376953125,1892.44091796875,1920.0074462890625,15599808
2022-02-25,1892.806640625,1924.2161865234375,1887.00390625,1910.247314453125,2074008
2022-02-26,1890.4632568359375,1893.4637451171875,1887.8575439453125,1892.648193359375,948004
2022-02-27,1913.5626220703125,1936.2401123046875,1887.352294921875,1890.2835693359375,4681314
2022-02-28,1906.6031494140625,1922.111572265625,1893.733154296875,1913.2154541015625,5644209
2022-03-01,1944.3916015625,1948.1129150390625,1903.61279296875,1906.0704345703125,1411410
2022-03-02,1929.4603271484375,1944.8870849609375,1916.8856201171875,1944.2701416015625,1152517
2022-03-03,1936.831787109375,1941.5703125,1922.945068359375,1930.1854248046875,780946
2022-03-04,1973.6796875,1974.23876953125,1935.185302734375,1936.902587890625,900160
2022-03-05,1972.288818359375,1976.6322021484375,1970.268798828125,1974.2667236328125,1202858
2022-03-06,1991.11279296875,1992.0128173828125,1970.886474609375,1972.447509765625,1190451
2022-03-07,2005.5931396484375,2016.1131591796875,1980.415283203125,1990.2586669921875,5725010
2022-03-08,2050.015380859375,2076.11328125,1988.4871826171875,2005.690185546875,10847949
2022-03-09,1993.699462890625,2064.2666015625,1984.8560791015625,2050.74658203125,4321338
2022-03-10,1994.7003173828125,2004.7894287109375,1981.052978515625,1993.6788330078125,2681352
2022-03-11,1990.9588623046875,1997.7012939453125,1969.6253662109375,1994.7593994140625,1895977
2022-03-12,1988.4981689453125,1991.518310546875,1981.7841796875,1990.948486328125,1332235
2022-03-13,1981.0126953125,1991.7698974609375,1978.354736328125,1988.1429443359375,592734
2022-03-14,1951.0321044921875,1983.322998046875,1947.87353515625,1980.3900146484375,2312251
2022-03-15,1921.249267578125,1951.0023193359375,1910.209716796875,1951.0023193359375,1786256
2022-03-16,1922.95068359375,1927.8472900390625,1900.821044921875,1921.235107421875,2555158
2022-03-17,1942.8995361328125,1947.7481689453125,1922.6441650390625,1922.9677734375,1758032
2022-03-18,1928.1148681640625,1944.019287109375,1922.038330078125,1942.807373046875,1895821
2022-03-19,1923.92724609375,1932.2393798828125,1921.82373046875,1928.0723876953125,1344089
2022-03-20,1920.6038818359375,1925.25537109375,1917.4888916015625,1923.953125,439681
2022-03-21,1936.3968505859375,1938.0010986328125,1919.8782958984375,1920.2567138671875,912566
2022-03-22,1921.69091796875,1940.700927734375,1917.1444091796875,1936.278076171875,1022872
2022-03-23,1944.634521484375,1945.9993896484375,1918.46142578125,1921.693603515625,582101
2022-03-24,1958.7298583984375,1964.680419921875,1937.7357177734375,1945.366455078125,819598
2022-03-25,1957.193359375,1960.87646484375,1945.371337890625,1958.58740234375,1323101
2022-03-26,1960.1409912109375,1962.531982421875,1954.623291015625,1957.23828125,527747
2022-03-27,1956.6748046875,1961.21728515625,1954.5390625,1960.3404541015625,641330
2022-03-28,1925.1177978515625,1957.3865966796875,1921.6234130859375,1956.7493896484375,2192019
2022-03-29,1917.6904296875,1927.443359375,1894.704345703125,1924.83642578125,2500861
2022-03-30,1930.9444580078125,1935.9417724609375,1916.519775390625,1917.5777587890625,641625
2022-03-31,1936.04931640625,1946.49755859375,1920.589111328125,1931.396484375,427781
2022-04-01,1925.081298828125,1938.3243408203125,1921.0433349609375,1936.1116943359375,1650604
2022-04-02,1923.9251708984375,1928.6485595703125,1922.2261962890625,1924.918212890625,241244
2022-04-03,1923.1732177734375,1929.4111328125,1920.6734619140625,1923.0609130859375,520276
2022-04-04,1931.823974609375,1935.39306640625,1917.1463623046875,1922.4156494140625,606550
2022-04-05,1924.3536376953125,1936.744140625,1923.72998046875,1931.8416748046875,3551390
2022-04-06,1926.0244140625,1928.6031494140625,1919.6845703125,1924.3060302734375,3532863
2022-04-07,1929.2916259765625,1931.3983154296875,1922.0233154296875,1925.95068359375,1073720
2022-04-08,1942.1397705078125,1942.7454833984375,1925.552978515625,1929.24462890625,1982082
2022-04-09,1941.3680419921875,1943.6622314453125,1938.62548828125,1941.6123046875,615336
2022-04-10,1941.1087646484375,1946.6778564453125,1940.090087890625,1941.49951171875,318203
2022-04-11,1950.468505859375,1954.349609375,1939.1595458984375,1941.7451171875,4657267
2022-04-12,1967.4139404296875,1970.628173828125,1949.5379638671875,1950.550537109375,5209281
2022-04-13,1975.7462158203125,1976.81298828125,1965.509033203125,1967.2115478515625,2254076
2022-04-14,1971.0404052734375,1979.8087158203125,1964.5838623046875,1975.5909423828125,2027599
2022-04-15,1971.8349609375,1973.5802001953125,1969.0255126953125,1971.063232421875,709286
2022-04-16,1973.7984619140625,1975.4765625,1970.9801025390625,1971.975341796875,1021874
2022-04-17,1984.7525634765625,1985.866455078125,1971.5408935546875,1974.2935791015625,358469
2022-04-18,1979.3818359375,2014.27197265625,1978.9197998046875,1985.320068359375,2656227
2022-04-19,1952.273193359375,1979.57177734375,1952.0274658203125,1979.4854736328125,6071376
2022-04-20,1953.8671875,1954.6898193359375,1946.78125,1953.499755859375,4046972
2022-04-21,1950.546630859375,1954.1258544921875,1944.6539306640625,1953.883544921875,4847061
2022-04-22,1938.8594970703125,1952.0318603515625,1937.2763671875,1950.5242919921875,5706319
2022-04-23,1937.6788330078125,1939.712158203125,1936.3062744140625,1938.421630859375,987074
2022-04-24,1934.8148193359375,1939.4302978515625,1932.9453125,1938.161865234375,837557
2022-04-25,1905.0064697265625,1934.8851318359375,1901.6058349609375,1934.8851318359375,14408059
2022-04-26,1905.5743408203125,1910.60107421875,1901.6087646484375,1904.2410888671875,1643018
2022-04-27,1892.753173828125,1906.8951416015625,1891.1488037109375,1905.455078125,6315620
2022-04-28,1895.3331298828125,1898.3948974609375,1885.7977294921875,1892.8009033203125,33686333
2022-04-29,1901.0133056640625,1910.8992919921875,1895.20654296875,1895.310302734375,7548725
2022-04-30,1894.9483642578125,1903.7088623046875,1892.0625,1901.046875,276623
2022-05-01,1901.47802734375,1902.505859375,1893.552490234375,1895.4168701171875,462665
2022-05-02,1870.737548828125,1901.8841552734375,1869.26171875,1901.6553955078125,76996232
2022-05-03,1870.2950439453125,1879.2742919921875,1858.7474365234375,1870.6485595703125,8686984
2022-05-04,1889.76171875,1889.8887939453125,1865.0938720703125,1870.656005859375,1075133
2022-05-05,1876.1866455078125,1903.4404296875,1875.526123046875,1889.49267578125,5838920
2022-05-06,1881.8077392578125,1890.038330078125,1855.736572265625,1876.18603515625,11434512
2022-05-07,1882.498779296875,1884.909423828125,1879.1678466796875,1881.994384765625,155700
2022-05-08,1879.50341796875,1888.00830078125,1870.973876953125,1881.22607421875,801007
2022-05-09,1851.029541015625,1879.3818359375,1847.341796875,1878.3763427734375,2523041
2022-05-10,1835.96484375,1862.437744140625,1835.595947265625,1850.62744140625,1852266
2022-05-11,1850.2451171875,1861.302978515625,1834.0499267578125,1836.221435546875,7881273
2022-05-12,1821.0196533203125,1864.048095703125,1818.1788330078125,1849.5855712890625,16193341
2022-05-13,1805.471435546875,1831.7568359375,1804.099365234375,1819.65869140625,1624746
2022-05-14,1808.4569091796875,1813.294921875,1803.1510009765625,1810.01416015625,319584
2022-05-15,1810.7115478515625,1812.95849609375,1802.08740234375,1806.2025146484375,720483
2022-05-16,1826.544921875,1826.83447265625,1793.80322265625,1810.665283203125,426979
2022-05-17,1815.5411376953125,1836.24267578125,1814.835205078125,1826.33203125,431630
2022-05-18,1815.6312255859375,1823.513427734375,1811.6131591796875,1815.517578125,413124
2022-05-19,1846.5479736328125,1849.437744140625,1811.815673828125,1816.2197265625,453544
2022-05-20,1839.5675048828125,1849.9033203125,1830.6669921875,1846.396728515625,5175633
2022-05-21,1844.6597900390625,1846.72314453125,1838.45068359375,1839.346435546875,162252
2022-05-22,1849.3135986328125,1852.56494140625,1844.4522705078125,1844.7017822265625,192200
2022-05-23,1849.9383544921875,1861.1488037109375,1843.2373046875,1849.3453369140625,2521920
2022-05-24,1863.6646728515625,1866.080322265625,1844.7447509765625,1849.913818359375,3661063
2022-05-25,1852.07763671875,1865.474853515625,1840.501708984375,1864.6956787109375,4843637
2022-05-26,1848.301025390625,1852.2958984375,1837.444091796875,1852.0819091796875,692264
2022-05-27,1854.3509521484375,1860.8175048828125,1844.165283203125,1847.845947265625,848122
2022-05-28,1855.4371337890625,1863.4588623046875,1849.7667236328125,1854.0869140625,287287
2022-05-29,1861.3709716796875,1868.078857421875,1850.1265869140625,1855.2105712890625,1339474
2022-05-30,1862.8936767578125,1874.75537109375,1857.54052734375,1861.1387939453125,826772
2022-05-31,1843.118408203125,1867.41162109375,1841.54345703125,1862.0435791015625,1442900
2022-06-01,1850.042724609375,1864.4879150390625,1837.4044189453125,1842.9814453125,520365
2022-06-02,1875.3126220703125,1879.153564453125,1848.562744140625,1849.873046875,892255
2022-06-03,1852.2823486328125,1880.122314453125,1850.7418212890625,1875.350830078125,3231475
2022-06-04,1849.404541015625,1853.956298828125,1844.224365234375,1852.426513671875,962071
2022-06-05,1846.5157470703125,1852.634033203125,1845.4649658203125,1848.982421875,91229
2022-06-06,1839.409423828125,1853.3201904296875,1839.2178955078125,1846.768798828125,1120879
2022-06-07,1854.1593017578125,1856.241455078125,1837.636962890625,1839.753173828125,19290347
2022-06-08,1854.1739501953125,1859.6217041015625,1844.1787109375,1854.031005859375,107720
2022-06-09,1847.8056640625,1856.040283203125,1844.481689453125,1854.2894287109375,990140
2022-06-10,1870.4808349609375,1874.21337890625,1830.4566650390625,1847.72216796875,5203720
2022-06-11,1874.4385986328125,1882.27099609375,1869.8145751953125,1870.390625,175939
2022-06-12,1873.43115234375,1876.1910400390625,1868.8934326171875,1873.872314453125,540331
